ID,runtime,title,release_date
30849,125,Living Proof,1224288000
10486,90,My Father the Hero,760320000
86913,91,Wishful Thinking,850089600
30049,83,Time Walker,404956800
29856,83,Hollywood Boulevard,199238400
11508,91,Addams Family Reunion,906422400
12157,108,Green Card,661910400
54845,90,Trouble Bound,726537600
5968,87,The Woman in Red,461376000
6007,89,Elling,984700800
32625,86,Personal Velocity,1009843200
31668,99,All The Queen's Men,1003017600
47957,88,Madman,378691200
16938,98,Black Christmas,150681600
28988,85,Blackboards,967766400
11013,104,Secretary,1010707200
233,117,The Wanderers,300672000
34374,124,Murder by Decree,286675200
45861,102,Happy Times,978220800
25466,94,Mutant Action,728697600
48524,91,Too Beautiful for You,624931200
10169,98,Men at Work,651456000
30194,118,The Manhattan Project,519004800
45186,83,Big Bad Mama,148780800
15677,100,84 Charing Cross Road,540172800
43438,91,The Rocking Horse Winner,-633916800
1537,89,Changing Lanes,1018137600
213985,105,Heaven,925344000
42633,108,No Way to Treat a Lady,-56332800
48482,100,Thief of Hearts,466992000
29243,61,The Mummy's Ghost,-804297600
6393,108,Taking Care of Business,650764800
43391,69,The Flying Saucer,-630892800
29794,91,Howling II: Stirba - Werewolf Bitch,494035200
12229,106,The Acid House,899337600
84823,47,Santa Claus Has Blue Eyes,-116380800
1812,89,Trick,932688000
11787,104,Harvey,-606528000
41827,102,Red White & Blue,1286496000
9781,95,Detroit Rock City,934502400
38850,97,Stolen,1255132800
62321,95,Attenberg,1284422400
50780,91,The Beaver,1297382400
16328,111,Johnny Got His Gun,50112000
51170,75,Open Season 3,1264377600
47435,120,St. George Shoots the Dragon,1236729600
27045,82,The Crimson Kimono,-323568000
25109,97,Evil Roy Slade,67219200
4025,134,The Prize,-189993600
19596,92,Electric Dreams,459129600
100167,102,No Way Home,841536000
11085,178,Mutiny on the Bounty,-225590400
57120,104,Meek's Cutoff,1283644800
50474,153,The Four Horsemen of the Apocalypse,-249264000
41971,126,The Moderns,577065600
94123,134,The Cobweb,-459820800
117406,61,Porto of My Childhood,1000857600
81414,0,Ingrid,1272585600
47489,126,The Moon in the Gutter,421545600
58529,136,Dealer,1076457600
42889,120,The Virginity Hit,1284076800
81687,118,Lloyd's of London,-1044230400
45807,22,The Balloonatic,-1481414400
48138,113,Unknown,1297814400
58772,89,A Film Unfinished,1282089600
34013,101,Mademoiselle Chambon,1255478400
44411,64,Eccentricities of a Blonde-Haired Girl,1234224000
243565,82,Mother Carey's Chickens,-991785600
21198,98,House of Voices,1087948800
43947,108,I Spit on Your Grave,1276732800
22326,104,Forbidden Fruit,1234483200
49538,132,X-Men: First Class,1306195200
11797,106,Fright Night,491788800
12536,89,Home Alone 4,1036195200
106006,110,Living with Michael Jackson: A Tonight Special,1044489600
47065,86,Tales of an Ancient Empire,1280534400
58450,0,Cosmonaut,1252627200
22842,97,Black Cloud,1072915200
71140,97,Hear No Evil,733104000
12410,96,Good,1228953600
16232,104,Mr. 3000,1087257600
61755,89,1990: The Bronx Warriors,398822400
28018,87,Collision,1256601600
36615,92,Little Red Flowers,1144454400
14797,114,Warriors of Heaven and Earth,1064275200
11632,141,Vanity Fair,1093996800
22156,107,The Nest,1009843200
42737,123,Morituri,-137462400
43485,128,Night and Day,-741657600
10178,124,The Caine Mutiny,-489888000
18274,91,Frogs,69033600
22596,70,Safety Last!,-1475452800
45042,82,The Girl Next Door,929491200
25598,127,The Indian Runner,674611200
219345,87,Grief,736992000
136,64,Freaks,-1194912000
30959,183,Kwaidan,-158025600
53117,120,Don't Tell Anyone,900547200
988,122,The China Syndrome,290390400
34303,93,Hitman Hart: Wrestling with Shadows,914112000
18698,70,Jack and the Beanstalk,-568080000
44190,95,They Live by Night,-675475200
111883,117,Mac,716688000
80708,84,The Divorcee,-1252972800
21451,86,Ministry of Fear,-795657600
40752,86,Walk Like a Man,541555200
905,109,Pandora's Box,-1291334400
41391,97,Day of Wrath,-830044800
27318,89,Jack Frost,879811200
29715,123,Major Dundee,-149472000
36841,80,The Sheik,-1518393600
42116,140,The Makioka Sisters,441590400
140,106,Bad Education,1079654400
25952,81,Conquest of Space,-463968000
43670,97,Stateside,1085270400
11109,125,Vera Drake,1098403200
16205,85,Jack Brooks: Monster Slayer,1191888000
56256,90,Stuff and Dough,991353600
18701,104,Being Julia,1094169600
50066,124,Mrs. Parkington,-795916800
8966,122,Twilight,1227139200
41666,104,The Wrong Man,747187200
20548,108,The Home of Dark Butterflies,1199923200
50759,112,An Autumn Afternoon,-224726400
120481,94,Come to the Stable,-662688000
45408,91,The Protector,489888000
26354,93,Surfwise,1167609600
42473,103,Tom Sawyer,94694400
47120,105,Antares,1102032000
10886,118,The Unknown Woman,1160352000
1810,113,Viva Zapata!,-564883200
61751,110,Jesus is a Palestinian,924307200
25904,162,Marketa Lazarová,-66441600
12453,94,Stupid Boy,1078876800
95169,100,Four Sons,-1321747200
48131,86,The Shout,252460800
8065,123,21,1206576000
109539,92,The Sun Shines Bright,-526003200
15017,93,Blonde Ambition,1198195200
16450,95,Hero Wanted,1206662400
44626,101,The Long Night,-713145600
49717,94,God Save the King,1126828800
35824,96,The Navigators,1005868800
18302,120,Painted Fire,1020988800
9699,96,Trail of the Pink Panther,407721600
41291,107,One from the Heart,382320000
11057,123,Die weisse Rose,401673600
598,130,City of God,1012867200
11022,105,Narc,1010966400
13497,118,Drumline,1039737600
4202,136,Danton,411177600
41209,96,WiseGirls,1039132800
9932,96,Analyze That,1039132800
11629,89,Legion of the Dead,1003968000
9021,104,The Santa Clause 2,1036022400
19507,94,Neighbors,377481600
75963,87,Going Ape!,355708800
3092,111,Seance on a Wet Afternoon,-174700800
12237,105,Faces of Death,252460800
35685,104,Lady Chatterley's Lover,362620800
96218,91,Heartbreak Hospital,1031270400
57351,85,Love and a Bullet,1030665600
24742,90,Secret Admirer,487555200
59199,0,World Traveler,1011225600
267345,95,The Diaries of Vaslav Nijinsky,1019692800
73462,96,The Aviator,478483200
170986,110,Frozen,1184976000
21332,105,Quicksilver,508723200
42297,119,Burlesque,1290470400
81219,105,Life as a Fatal Sexually Transmitted Disease,968371200
4706,97,The Lady Vanishes,294278400
22135,100,Not Forgotten,1252627200
45094,107,Conviction,1284163200
45745,14,Sintel,1285804800
49787,94,The Reef,1273881600
45077,93,Every Day,1263427200
125946,61,The Last Letter,1021939200
40970,88,The Jolly Boys' Last Stand,946684800
25694,76,Alice in Wonderland,-1136937600
73682,92,The Paper Will Be Blue,1154908800
106028,89,Summer School,1160006400
80435,93,Lovers of Hate,1265846400
41216,97,Legend of the Guardians: The Owls of Ga'Hoole,1278720000
59572,160,Buster Keaton: A Hard Act to Follow,559958400
15036,110,Eden Is West,1234310400
195311,1,The Human Pyramid,-2228515200
15375,103,"Murder,-300153600
64728,72,Japanese Girls at the Harbor,-1154563200
59314,88,The Day After Trinity,348796800
53830,52,'Neath the Arizona Skies,-1106870400
44009,129,Another Year,1288915200
97735,100,The Spanish Main,-765331200
37570,98,Love in Another Language,1261094400
43943,89,Jack Goes Boating,1285200000
1361,98,The Return of the King,326851200
43930,103,"Tomorrow,1281225600
29168,0,Dr. Moreau's House of Pain,1073952000
41999,101,The Art of the Steal,1230768000
36691,90,Solitary Man,1252281600
39486,123,Secretariat,1282262400
47474,120,The Serpent's Egg,246844800
16878,101,Saving God,1223942400
49684,95,It's Alive III: Island of the Alive,536457600
74076,98,9/11: The Twin Towers,1157241600
227196,99,Freedom Park,1094774400
43610,119,The Valley of Decision,-775872000
46026,73,Our Relations,-1046822400
26670,101,Noises Off...,701049600
8886,108,Palermo Shooting,1227139200
8269,127,Promise Me This,1180137600
173288,94,Black Sheep,1161734400
43804,95,Western Union,-910742400
44255,0,Off and Running,1240358400
18869,99,Jimmy and Judy,1136073600
46068,83,Bud Abbott and Lou Costello in Hollywood,-764985600
18238,86,Lesbian Vampire Killers,1237161600
18585,122,The Ramen Girl,1202428800
16871,99,Drag Me to Hell,1237075200
20529,82,Sita Sings the Blues,1202688000
52710,95,Detective,484531200
47670,50,The Christmas Toy,534211200
13090,102,Sunshine Cleaning,1200614400
18781,102,The Haunting in Connecticut,1238112000
66770,55,Dutchman,-89769600
20856,86,Aliens in the Attic,1248998400
44140,91,Miss Sadie Thompson,-505699200
42818,130,Marius,-1206489600
15159,92,The Pink Panther 2,1233878400
15084,158,Salaam Namaste,1126224000
53446,104,Blue Skies,-732585600
20007,98,The Bugs Bunny/Road Runner Movie,307497600
122671,110,Who Saw Him Die?,-56505600
22328,88,The Apple Dumpling Gang Rides Again,299289600
76000,126,The L-Shaped Room,-224553600
26036,95,Bigger Than Life,-423360000
19972,114,The 300 Spartans,-234144000
2619,111,Splash,447638400
10537,140,The Doors,667785600
8070,94,The Green Room,260582400
27201,105,Corvette Summer,265593600
15675,99,Neil Young: Heart of Gold,1139529600
50254,221,Edvard Munch,153446400
38022,184,Amar Akbar Anthony,221011200
39177,98,Artemisia,873849600
33813,92,Born to Kill,-715305600
168,119,Star Trek IV: The Voyage Home,533260800
72856,100,Hallelujah,-1273881600
18884,180,Nuremberg,963705600
9907,90,Barnyard,1154649600
71769,120,Ice Bound - A Woman's Survival at the South Pole,1053388800
152,132,Star Trek: The Motion Picture,313286400
15148,107,Man in the Chair,1169856000
52512,103,Café Lumière,1093996800
13434,55,Noam Chomsky: Distorted Morality,1041379200
19905,90,"The Goods: Live Hard,1250208000
82311,110,Wild River,-305164800
814,97,An American Werewolf in London,367200000
135800,42,No Logo: Taking Aim at the Brand Bullies,1057017600
261101,106,Cantinflas,1409270400
98116,66,Pharaoh's Curse,-407548800
117992,97,Advance To The Rear,-175478400
78315,90,The Cross of Lorraine,-824860800
6217,118,Cat People,386553600
32142,115,Barquero,21168000
86666,90,Gate of Flesh,-176342400
6935,90,Yamakasi,986342400
22975,78,Richard Pryor: Live in Concert,286156800
9957,80,The Benchwarmers,1144368000
3093,114,Basic Instinct 2,1143590400
19082,208,No Direction Home: Bob Dylan,1121904000
816,94,Austin Powers: International Man of Mystery,862531200
104343,94,The Man Who Left His Will on Film,15292800
22238,97,The Syrian Bride,1100131200
24625,94,Dinner with Friends,978307200
7548,114,The Libertine,1095292800
50356,98,Susan Slept Here,-488160000
27576,100,Salt,1279670400
27843,103,Tokyo Zombie,1134172800
255491,92,Authors Anonymous,1397779200
349,93,Cockles and Muscles,1112140800
69544,107,Secrets of Women,-541555200
42684,100,Skyline,1289433600
42530,101,What's the Matter with Helen?,47088000
17595,64,Cowards Bend the Knee,1041379200
193893,104,Let's Be Cops,1407888000
23703,96,The Thing About My Folks,1104537600
9007,95,Just Like Heaven,1126828800
215962,94,The Stag,1378771200
38730,67,A Fool There Was,-1734739200
92848,107,Andy Hardy's Blonde Trouble,-809827200
61675,107,L.A. Without a Map,905472000
136616,87,The Pursuit of Unhappiness,1354147200
10177,93,Evil Aliens,1141948800
118953,60,The Mystery of the 13th Guest,-825465600
501,103,Grizzly Man,1123804800
15184,94,A Good Woman,1072915200
26935,97,Christmas in August,885600000
2095,88,Desert Saints,1015718400
29080,93,Heights,1104537600
47945,91,Daybreak,736819200
26614,91,La Chienne,-1202860800
19665,180,The Arrow,853027200
25007,92,Death of a Dynasty,1114732800
45267,208,Boccaccio '70,-247968000
73250,92,Bloodline,1323388800
244610,81,The Den,1386806400
124837,105,A Perfect Candidate,835142400
27495,93,The Toolbox Murders,258768000
1640,112,Crash,1073952000
140870,89,Minuscule: Valley of the Lost Ants,1384646400
31000,96,Amos & Andrew,731289600
198567,65,The Holy Man,-146966400
106938,180,Neverland,1322870400
217948,102,Teresa,-591494400
250777,94,To Be Takei,1408665600
252680,98,Moms' Night Out,1395705600
248688,103,A Night in Old Mexico,1383868800
68774,111,Eastern Drift,1291161600
45694,87,Young Törless,-114220800
1731,120,Helen,1231200000
34599,113,Heart Like A Wheel,418003200
54544,89,A Crime in Paradise,983318400
20511,108,Chronicles,1084665600
185949,90,The Pied Piper,94262400
116698,110,That Championship Season,408240000
125953,90,Sister Helen,1015200000
110901,139,Heat-Haze Theatre,367200000
30923,150,Alice in Wonderland,920160000
1918,95,Or (My Treasure),1094688000
36430,0,The Stickup,1012521600
16410,107,Hobson's Choice,-495590400
38780,85,Rampage,1250208000
9953,119,A Love Song for Bobby Long,1094083200
11559,120,Tideland,1126224000
58311,101,Executioners,749347200
205,121,Hotel Rwanda,1094860800
12086,121,Machuca,1077580800
22537,99,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,1040515200
71099,111,Charms For the Easy Life,1029628800
13899,97,Dead or Alive 2: Birds,975715200
82781,120,Our Town,1053734400
68718,165,Django Unchained,1356393600
62580,107,The Well Digger's Daughter,1303171200
58547,100,10 Years,1315785600
84341,85,Smashed,1347408000
108282,97,Murder on Flight 502,185760000
454,120,Romeo + Juliet,846720000
71730,87,Watch the Shadows Dance,536457600
104859,75,Mac & Devin Go to High School,1341273600
288037,120,Step Up Love Story,946684800
530,23,A Grand Day Out,642988800
135368,97,The Barrens,1348790400
59232,119,The War at Home,848448000
50845,87,The Clink of Ice,1282694400
57529,86,Ghost Voyage,1201305600
10217,112,The Sweet Hereafter,863568000
333165,0,Unforgotten: Twenty-Five Years After Willowbrook,855878400
70863,90,Poolboy - Drowning Out the Fury,1311292800
38225,106,Wild America,867801600
20064,99,Little Boy Blue,865123200
5289,106,Chaos,1105920000
124423,81,The Living Skeleton,-36115200
10336,96,Spawn,870307200
9411,124,Fallen,884908800
586,97,Wag the Dog,883008000
145899,94,"Gas,-263174400
125504,86,A Christmas Story 2,1346889600
272525,0,Henry Kissinger: Secrets of a Superpower,1224028800
31463,93,Subject Two,1137715200
983,129,The Man Who Would Be King,186796800
73515,97,Mesmerized,501120000
37833,66,Reefer Madness,-1071792000
1937,94,Bonjour Tristesse,-372211200
26983,96,Odds Against Tomorrow,-322358400
44527,94,Villa Amalia,1239148800
33517,112,Beyond the Clouds,802396800
30080,149,Ship of Fools,-139708800
61492,112,g@me.,1068249600
251519,74,Son of Batman,1397952000
21317,70,Paramore: The Final Riot!,1224892800
24006,117,O. Henry's Full House,-549158400
153641,111,The Reckoning,0
44801,85,Real Men,559526400
171776,90,Sparks,1362096000
84348,116,V/H/S,1343433600
43599,75,Employees' Entrance,-1164067200
108762,82,Life for Sale,1319155200
77462,107,A Happy Event,1317081600
151043,0,A Man Called Adam,-119836800
112973,94,A Pig's Tale,834105600
77174,90,ParaNorman,1343952000
34380,115,Instrument: Ten Years with the Band Fugazi,922060800
226247,86,Beautiful Darling,1270166400
9615,104,The Fast and the Furious: Tokyo Drift,1149292800
25746,133,Kabei: Our Mother,1201305600
128113,128,Key of Life,1347753600
156415,82,Behind Office Doors,-1224460800
151590,76,Susan Lenox (Her Fall and Rise),-1206403200
21014,90,Keeping Up with the Steins,1147392000
19719,64,LolliLove,1100995200
133373,73,Identification Marks: None,-130032000
28673,104,Nightmare Castle,-143424000
15639,89,Larry the Cable Guy: Health Inspector,1143158400
82877,90,The Gospel of Judas,1144195200
77133,38,The Abyss,-1871510400
18747,101,Election,1116028800
105567,87,The Union,1325376000
36960,98,Memory,1162339200
18150,98,Planet B-Boy,1206057600
67166,10,Runaway Brain,808099200
115712,84,Either Way,1314921600
141043,96,A Long Way Down,1395273600
66892,88,Tale of the Mummy,890265600
5227,91,Hercules in New York,-26956800
128006,76,Speedway,-1269734400
42216,112,Who Is Killing the Great Chefs of Europe?,276480000
72358,91,A Thousand Words,1331078400
42456,110,40 Carats,110073600
78239,93,Full Eclipse,754358400
1165,103,The Queen,1158278400
104710,87,Catastroika,1328918400
44398,116,The Black Rose,-610156800
107643,88,Bloody Territories,-13737600
9959,113,Freedomland,1140134400
12408,94,Genova,1199145600
90634,174,Hum Tumhare Hain Sanam,1022198400
7509,115,Water,1126137600
78237,112,On Probation,1127952000
6934,96,Yesterday,1094169600
18276,91,Hoot,1146787200
18809,68,How to Irritate People,-29808000
14887,97,Bongwater,852076800
9681,112,Casanova,1135468800
2777,100,Birdcage Inn,909792000
255576,85,Yanco,-257731200
10147,91,Bad Santa,1069804800
42489,105,Sounder,86140800
35002,96,When Dinosaurs Ruled the Earth,25660800
68987,0,Cooking With Stella,1268956800
132744,178,One 2 Ka 4,985824000
605,129,The Matrix Revolutions,1067990400
3124,86,The Evil of Frankenstein,-180921600
13499,90,"Yours,1132704000
16022,115,Nine Lives,1106524800
10915,117,"A Genius,187920000
21246,91,Kids in America,1129852800
14086,125,Agatha and the Storm,1083024000
38828,95,Left Behind III: World at War,1104537600
45899,102,Leila,861926400
10846,114,The Tiger and the Snow,1129248000
21301,106,Barbershop 2:  Back in Business,1074556800
11763,162,Bunty Aur Babli,1117152000
16070,98,This Film Is Not Yet Rated,1138233600
10438,89,Beethoven's 2nd,755827200
31780,70,The Rock-afire Explosion,1230768000
20483,92,Catch That Kid,1076025600
2117,117,Sophie Scholl: The Final Days,1108252800
88286,110,Kwik Stop,987811200
168767,76,alaskaLand,1360281600
159037,88,The Square,1370563200
58,151,Pirates of the Caribbean: Dead Man's Chest,1150761600
1553,107,The Beat That My Heart Skipped,1108598400
16373,99,The Uninvited,-816393600
37204,110,Summer Magic,-204768000
25241,92,Squirm,207532800
36970,84,Oceans,1255737600
43313,123,The Teahouse of the August Moon,-441849600
29507,109,Enlightenment Guaranteed,948326400
38960,118,A Song for Martin,984700800
80196,81,Invisible Stripes,-946944000
22805,90,Motherhood,1232496000
108573,79,Svampe,662169600
141714,300,Wild China,1199145600
187401,100,The Phantom Lover,806371200
34195,86,The Dead Outside,1199145600
120109,81,Too Many Husbands,-938736000
195204,89,"Skin,-101001600
4286,125,The Innocent,211075200
60489,95,The Last Patrol,998352000
132392,40,A Diary for Timothy,-757468800
42206,124,In a Year with 13 Moons,280108800
13988,103,The Art of War II: Betrayal,1218499200
20551,89,Ernest Goes to School,787363200
272772,0,How 2 Build A Rapper,1199145600
32124,100,Dare,1258070400
49687,102,Marriage Italian Style,-158976000
11699,122,The Bad Lieutenant: Port of Call - New Orleans,1252627200
55628,85,The Last Remake of Beau Geste,235180800
176273,87,The Chechahcos,-1440115200
36278,86,Top Dog,799027200
16577,94,Astro Boy,1255564800
47090,97,The Pit and the Pendulum,677980800
36577,84,Vampire Girl vs. Frankenstein Girl,1252454400
80151,81,Never Take Sweets from a Stranger,-310176000
162284,69,Guilty Hands,-1210636800
91070,100,L!fe Happens,1308355200
70845,100,There's Something Wrong with Aunt Diane,1311552000
85293,90,Harriet Craig,-604800000
59974,113,Genius Within: The Inner Life of Glenn Gould,1252800000
80184,92,The Hidden Face,1316131200
26397,680,The Civil War,654048000
77459,90,A Monster in Paris,1318377600
178595,0,"DOS μια ιστορία αγάπης,1314835200
163937,90,Film About a Woman Who…,155952000
84001,90,Forest of Bliss,504921600
108222,94,Tin Pan Alley,-918000000
51991,80,Romantics Anonymous,1292976000
256044,72,Village People Radio Show,1167609600
65086,95,The Woman in Black,1328054400
78698,107,Big Miracle,1328140800
229670,99,Manrape,257126400
81111,62,Born to Be Bad,-1124236800
330152,178,A Lamp In The Dark: The Untold History of the Bible,1257811200
85430,80,Girl Play,1089504000
102541,150,The Patent Leather Kid,-1336003200
23116,99,Loose Change 9/11: An American Coup,1253577600
52077,108,Nothing to Declare,1292371200
45243,102,The Hangover Part II,1306281600
51608,119,The Man from Nowhere,1280880000
22449,143,I Just Didn't Do It,1169251200
84099,87,Here Comes the Navy,-1118707200
239553,117,Ito: Diary of an Urban Priest,1289520000
28627,83,The Student of Prague,-1778630400
87673,94,No Blood Relation,-1168992000
47904,137,Outside the Law,1285027200
31402,90,Hababam Sınıfı Tatilde,220924800
55754,0,Vääpeli Körmy ja vetenalaiset vehkeet,687744000
20329,129,L: Change the World,1201737600
54793,82,Public Speaking,1290384000
119965,95,In the Midst of Life,-196732800
37618,99,The Asphyx,92361600
78789,110,Tomorrow We Move,1078272000
113757,105,Up in Arms,-816480000
31007,110,Welcome to the Rileys,1288310400
15766,92,"Ghidorah,-158803200
27522,83,Waxworks,-1424304000
51364,17,The Frozen North,-1494115200
35052,104,Cracks,1259884800
288183,52,A Hole in the Soul,757382400
54699,95,Nora Roberts' Blue Smoke,1171238400
23019,88,Chinaman,1112313600
50618,138,Fortress of War,1288828800
198317,98,Jacques Brel Is Alive and Well and Living in Paris,160012800
68629,89,Happy Here and Now,1023494400
97039,153,The Asthenic Syndrome,649468800
71041,101,The Tiger of Eschnapur,-345340800
24056,95,The Tournament,1241136000
23082,100,The Invention of Lying,1252800000
22717,129,Wanted,1253232000
36800,86,Metropia,1256083200
25112,96,Ballast,1200700800
42225,114,Padre Padrone,232934400
20778,108,Le Doulos,-219456000
246320,0,The Three Brothers: The Return,1392163200
19585,88,G-Force,1248134400
43384,83,Vengeance Valley,-596505600
14940,99,Gigantic,1220918400
81600,0,Stille Nacht,1095292800
69406,124,Rio Sex Comedy,1284595200
88583,93,The Pursuit of Happiness,36115200
20878,82,"Kidnapping,-86745600
67737,89,Macabre,324777600
210041,90,Mike Tyson: Undisputed Truth,1385856000
78308,80,Blood Runs Cold,1317600000
186399,90,A Deeper Shade of Blue,1308096000
27584,99,High School,1275523200
29565,87,The Night of the Hunted,335577600
223389,105,Dead Silence,874886400
14432,92,The Secret,1191974400
140750,99,ThanksKilling 3,1352764800
77403,93,Disco Godfather,305251200
56815,98,Post Mortem,1278028800
86732,87,Red Psalm,68947200
41066,100,Professor Layton and the Eternal Diva,1259625600
153102,86,12 Days of Terror,1120521600
65759,100,Happy Feet Two,1321488000
35841,116,The Lonely Passion of Judith Hearne,567216000
61891,130,Anonymous,1319155200
83354,92,The True Story of Jesse James,-403315200
69310,124,Beginning of the Great Revival,1293840000
58233,101,Johnny English Reborn,1316044800
20186,93,Better Things,1210982400
99642,102,A New Life,1038355200
174593,100,Blind Justice,-1681084800
72648,88,Devil Times Five,139190400
131792,60,At Sea,1189123200
91961,68,The Star Witness,-1210636800
69798,97,The Inbetweeners Movie,1313712000
41822,100,Song of the Exile,641174400
64720,120,Take Shelter,1322179200
55244,84,Bill Cunningham New York,1269388800
44585,79,Attack of the Puppet People,-370915200
26824,100,Flamenco,803260800
38774,63,Mr. Moto Takes a Chance,-994809600
28480,125,Phantom,-1487462400
24203,103,Desk Set,-391824000
41759,97,Man's Best Friend,753667200
26755,104,Brother's Keeper,715996800
10237,108,The Honeymoon Killers,2937600
8698,110,The League of Extraordinary Gentlemen,1057881600
49842,106,Quai des Orfèvres,-702086400
35669,87,The Satanic Rites of Dracula,121132800
5185,125,The Private Life of Sherlock Holmes,26006400
42570,91,By the Sword,686793600
22727,54,The Beast of Yucca Flats,-270864000
34856,92,China Strike Force,977356800
11424,111,High Society,-424742400
49798,114,Regeneration,872640000
22386,112,Come September,-283996800
30624,95,Road House,-671414400
10066,113,House of Wax,1114819200
7453,109,The Hitchhiker's Guide to the Galaxy,1105747200
32078,96,Panic in the Streets,-617155200
16301,110,End of the Century: The Story of The Ramones,1042934400
9928,91,Robots,1110412800
52943,35,The Phone Box,93052800
9470,99,Kung Fu Hustle,1076371200
68822,96,Casque d'Or,-558921600
55624,79,Fata Morgana,44841600
41851,0,Everyday People,1074384000
23132,136,2009: Lost Memories,1012521600
8968,89,Boogeyman,1107475200
11096,101,Hide and Seek,1106784000
44463,90,The Miracle Woman,-1213747200
100894,90,The Mayor of Hell,-1152576000
12487,130,Gozu,1057881600
43892,98,Gold Diggers of 1935,-1098316800
23319,75,Jerry Seinfeld: I'm Telling You for the Last Time,883612800
40974,83,Green Tea,1061164800
83,79,Open Water,1091750400
28105,80,Word Wars,1085702400
11838,92,Ju-on: The Grudge,1034899200
40876,104,Down to the Bone,1074038400
14527,97,Foolproof,1065139200
3115,87,Godzilla vs. The Sea Monster,-95990400
20651,131,Parineeta,1118361600
15271,106,Bright Young Things,1053043200
102841,84,Rabbit Test,260928000
38970,125,"Remember Me,1044921600
19738,87,Revolutionary Girl Utena: The Movie,934588800
6439,102,Racing Stripes,1104969600
61049,105,Arrowhead,-517968000
39872,90,Female Prisoner Scorpion: Jailhouse 41,94521600
37343,84,Cash on Demand,-260409600
121602,110,Dangerous Liaisons,1348704000
119639,96,Mother Knows Best,860889600
106135,95,Crooked Arrows,1337299200
96724,130,Anna Karenina,1346889600
82690,108,Wreck-It Ralph,1351728000
82708,129,The Poll Diaries,1292544000
99770,110,Astérix and Obélix: God Save Britannia,1350432000
32904,76,Tony,1265328000
122928,92,The Letter,1346889600
42712,89,The X from Outer Space,-87523200
292547,0,The Young and the Dead,956361600
370044,0,The Film Parade,-1167609600
128637,102,American Roulette,567993600
101731,109,The Magic of Belle Isle,1341532800
85544,95,Back to Stay,1312761600
72479,91,Lightning Strikes Twice,-590889600
75229,96,Babycall,1317945600
80035,98,The Watch,1343260800
32050,106,The Black Windmill,137980800
57346,180,Thomas Jefferson,856224000
61111,109,The Day the Fish Came Out,-71452800
212622,100,Don't Drink the Water,-4406400
46124,76,Dragon Fist,293500800
84172,93,The Ambassador,1317772800
91891,88,The Unholy Rollers,90201600
65421,12,Eaux d'artifice,-536457600
38318,180,Burnt by the Sun 2: Intercession,1271894400
115064,66,Supermen of Malegaon,1245110400
404479,60,Car Bpnus,978307200
2662,89,House of 1000 Corpses,1050019200
72100,98,The Big Cube,-21254400
25381,90,Night Passage,-392601600
72447,95,The Last Run,47692800
67220,106,Hard Contract,-21254400
1620,89,Hitman,1195603200
154073,100,Kid Blue,97286400
263510,93,The Hornet's Nest,1399593600
2882,97,Hunting and Gathering,1171065600
208434,101,The Scarlet Coat,-455414400
69803,86,Mayor Cupcake,1311033600
86956,98,Sanders of the River,-1093392000
109109,60,Horror Island,-907718400
87115,100,Knight Without Armour,-1023840000
149043,200,St. Giuseppe Moscati: Doctor to the Poor,1190764800
214264,125,The Gamers: Hands of Fate,1376524800
14869,118,G.I. Joe: The Rise of Cobra,1249344000
107073,115,The Prize,1297728000
58664,93,Mostly Ghostly,1222732800
128229,60,Long Pants,-1349740800
218443,85,Graveyard Shift,1106179200
251768,52,JLA Adventures: Trapped in Time,1390262400
26538,48,Jack Frost,313891200
43317,109,Artists and Models,-446601600
89743,80,Movers & Shakers,483926400
171232,99,Let the Good Times Roll,107136000
38307,81,The Ape,1251763200
37608,103,The New Centurions,81648000
158015,86,The Purge,1369958400
47962,84,Dirkie - Lost in the Desert,-4838400
21935,87,The Haunting Hour: Don't Think About It,1188864000
80034,84,Earth's Final Hours,1306800000
81576,88,Garbo: The Spy,1259884800
104755,101,The Lords of Salem,1347235200
156306,72,A Successful Calamity,-1176768000
146203,88,The Last Exorcism Part II,1362009600
68727,101,Trance,1364342400
144789,90,I'm So Excited!,1362700800
56584,91,"The Late,283996800
107811,93,21 & Over,1362096000
